,OFF_RATING,PACE,PPP,WINS
324,-0.3726729320121501,0.366124279015432,1.052,22.0
325,0.1298074257570374,-0.3972236386229159,1.07,39.0
326,-0.02721768604583287,-0.015549679803741934,1.07,46.0
327,-1.5346587593533911,0.8326146731277503,1.013,23.0
328,0.035592358675311665,-1.2877962092009803,1.07,30.0
329,-1.1577984910265016,-1.033346903321535,1.028,34.0
330,0.17719217832851497,-0.7330954639604824,1.042,40.0
331,-0.9108299693027032,-0.674758954892012,1.001,39.0
332,-1.159520745904128,0.14195217206662283,1.0,21.0
333,-1.0973480517537717,-1.783152627193007,0.999,21.0
334,0.8300054669072441,-1.1414510274397998,1.063,50.0
335,-0.25801668072397405,-0.09139386420727522,1.021,36.0
336,1.4517324084107972,1.7170379169154137,1.083,38.0
337,0.39479660785475507,0.5503077355459403,1.039,23.0
338,0.27045121955404705,0.3169616992720422,1.042,34.0
339,1.0476098964334886,-1.1414510274397998,1.075,40.0
340,0.45696930200511127,-0.4997494276865843,1.045,41.0
341,0.7678327727568879,-0.033057355138796554,1.056,46.0
342,0.17719217832851497,1.5420283897099945,1.045,31.0
343,-0.10258494534808575,1.3086823534360965,1.031,26.0
344,-0.6621391927012827,-0.6164224458235333,1.018,22.0
345,-0.13367129242326165,1.133672826230677,1.035,36.0
346,0.17719217832851497,-1.4914700818506386,1.04,37.0
347,0.5191419961554675,-0.20806688234421594,1.055,42.0
348,-0.040412251197729544,-1.0831145183713211,1.027,35.0
349,0.5191419961554675,0.7253172627513597,1.052,33.0
350,0.30153756662922293,-0.033057355138796554,1.044,28.0
351,-0.25801668072397405,2.0670569713262528,1.029,22.0
352,2.0734593499143505,0.78365377181983,1.1,50.0
353,1.6382504908618616,1.133672826230677,1.084,47.0
354,-1.0351753576034155,-1.2581240455767488,0.996,23.0
355,0.5813146903058237,0.08361566299815246,1.055,36.0
356,-0.25801668072397405,-0.20806688234421594,1.028,41.0
357,-1.25277978712966,0.78365377181983,1.0,20.0
358,-1.25277978712966,-1.1997875365082702,1.0,25.0
359,-2.9625288762644315,-0.09139386420727522,0.944,7.0
360,-0.11871794120215672,0.1354205128777792,1.037,44.0
361,-0.5858049229811696,-0.21138811766288515,1.022,41.0
362,-0.6733837320647331,0.23450869303225572,1.032,24.0
363,-0.11871794120215672,-1.7472549100572468,1.045,27.0
364,-0.7901554775094832,-1.2022699192076363,1.024,45.0
365,0.1440184860485341,0.8785818640363426,1.047,41.0
366,1.31173594049606,1.6712873052721409,1.093,57.0
367,0.31917610421566545,1.1758464044997652,1.051,47.0
368,1.048999513245369,2.06764002589004,1.088,45.0
369,1.3409288768572505,-0.4095644779718382,1.098,56.0
370,0.727877213272297,1.1758464044997652,1.07,45.0
371,2.0999452222481407,-0.7068290184352608,1.114,66.0
372,-0.6441907957035425,1.423566854885953,1.025,38.0
373,-0.877734286593051,0.383140963263967,1.018,31.0
374,0.5527195951051698,-1.5986226398255354,1.069,49.0
375,1.6036653041079414,-1.2022699192076363,1.098,54.0
376,-1.2280495229273054,0.03633233272330266,1.009,20.0
377,-0.4398402411752288,-0.8059171985897373,1.034,49.0
378,-1.0528919047601781,-0.5581967482035495,1.01,34.0
379,-1.4324000774556234,0.7299495938046313,1.002,25.0
380,-0.11871794120215672,-0.3600203878945964,1.045,33.0
381,-0.03113913211859311,0.9281259541135773,1.053,28.0
382,0.8154560223558648,0.9776700441908192,1.07,58.0
383,2.0707522858869543,0.7299495938046313,1.11,60.0
384,-0.0603320684797796,-0.7563731085124955,1.05,34.0
385,0.1440184860485341,-0.5086526581263077,1.054,43.0
386,-0.41064730481403816,-1.6481667299027771,1.036,56.0
387,-1.5491718229003775,-0.013211757353932081,0.993,29.0
388,-0.6441907957035425,-0.6077408382807842,1.027,29.0
389,-1.403207141094437,-0.21138811766288515,1.004,21.0
390,-0.18022841084257551,0.22338224568603882,1.049,38.0
391,-1.27942366378358,-0.17315428511756092,1.019,25.0
392,-0.8040959868361207,-0.252461591278282,1.035,33.0
393,0.20597532667723578,-0.7283054282426028,1.062,34.0
394,-1.27942366378358,-1.4420711836890812,1.017,48.0
395,1.4834184584735366,-0.252461591278282,1.095,49.0
396,-0.20993639065179434,1.7302210627397168,1.051,36.0
397,0.384223205532532,0.8578406949717962,1.063,51.0
398,1.3645865392366696,0.9768016542128749,1.098,54.0
399,1.6022503777104036,0.8181870418914384,1.113,57.0
400,-0.6258481079808202,1.8491820219807955,1.032,27.0
401,1.4834184584735366,-1.2041492652069237,1.1,54.0
402,-1.1308837647374985,-0.8076127344033238,1.019,15.0
403,0.4733471449601801,1.3733381850164748,1.077,40.0
404,0.11685138724958767,-1.0455346528854814,1.054,44.0
405,0.41393118534175083,-1.4817248367694444,1.07,37.0
406,-1.398255583020447,-0.17315428511756092,1.01,23.0
407,-0.7446800272176872,-0.5696908159211607,1.036,56.0
408,-2.140955078250855,2.0871039404629532,0.99,19.0
409,0.9189668420984248,0.7388797357307173,1.082,48.0
410,1.2754625998090214,0.4613041641681964,1.104,54.0
411,-0.3287683098886571,0.14407493952531775,1.051,28.0
412,1.2457546199998069,0.3026895518467543,1.095,62.0
413,1.216046640190588,0.6199187764896386,1.094,59.0
414,0.5327631045786135,-0.7679590813229605,1.079,48.0
415,-1.0120518455006358,-1.0851883059658447,1.024,25.0
416,-0.20993639065179434,-1.6403394490908811,1.055,50.0
417,-0.20993639065179434,-0.33176889743900306,1.049,44.0
418,-0.3287683098886571,0.4216505110878387,1.052,29.0
419,-0.8338039666453353,-0.6489981220818817,1.03,43.0
420,0.8667656823747683,-0.05876194697296843,1.082,60.0
421,-0.35466821241221913,1.1164769924864077,1.038,40.0
422,1.2739103139704306,-0.8066412720834826,1.101,53.0
423,0.6496218788570824,-1.394260741813167,1.071,45.0
424,0.4596210507791058,-0.48612156132183043,1.063,50.0
425,1.1381954367718765,0.5822774745503284,1.082,50.0
426,-0.38181118785193224,1.27673684786723,1.039,30.0
427,1.8167698227646474,2.3451358837393887,1.104,67.0
428,0.3239061735805517,1.5972565586288747,1.06,56.0
429,1.8439127982043566,0.36859766737589356,1.116,56.0
430,-0.5989549913696182,-0.005341995179363527,1.023,21.0
431,-0.4089541632916415,-1.6079405489876017,1.032,37.0
432,-0.6803839176887498,0.10149790840785387,1.02,41.0
433,-0.8703847457667264,0.36859766737589356,1.018,16.0
434,-0.3003822615327967,-0.6998013684962652,1.034,38.0
435,-1.6032450826389197,-1.394260741813167,0.989,17.0
436,-0.9246706966461489,-0.21902180235379073,1.01,25.0
437,-0.5989549913696182,-0.4327016095282255,1.029,38.0
438,-2.716107075667062,1.0630570406927953,0.949,18.0
439,-0.028952507135688366,1.27673684786723,1.042,39.0
440,0.6767648542967917,0.10149790840785387,1.071,51.0
441,-0.13752440889453324,0.849377233518368,1.045,29.0
442,0.8667656823747683,-0.21902180235379073,1.076,55.0
443,0.4053350998996834,1.0630570406927953,1.067,45.0
444,1.3824822157292718,-0.48612156132183043,1.102,49.0
445,-0.13752440889453324,-1.8750403079556415,1.042,38.0
446,0.025333443743730213,-1.1271609828451272,1.048,55.0
447,-0.3275252369725098,-0.16560185056018584,1.03,46.0
448,-0.19181035977395566,-0.5929614649090478,1.043,32.0
449,-1.4675302054403654,-0.539541513115443,0.996,33.0
450,-0.28425147782317906,0.6273596435406495,1.046,48.0
451,-0.0020900843957567697,1.4373682972260333,1.058,48.0
452,1.314663084932202,-1.2308955031493638,1.102,57.0
453,-0.22154894595041807,0.38912180422141746,1.048,30.0
454,-0.5664128712506014,0.05558882917449111,1.041,42.0
455,0.28007130903166105,-0.8020673923747432,1.055,42.0
456,-0.37830527563231836,0.05558882917449111,1.049,33.0
457,2.6941187861329263,1.6756061365452655,1.135,73.0
458,0.4995301705863224,0.9608926185875691,1.073,41.0
459,0.8130428299501229,-0.0397063065532031,1.072,53.0
460,-1.6637071790239033,-0.0397063065532031,1.007,17.0
461,0.09196371341338251,-1.1356003674216695,1.055,48.0
